CMS Unit ID,Primary Unit Identifier,Title,Quantity,Centroid Latitude,Centroid Longitude,Site Name,Materials 1,MType1,Materials 2,MType2,Descriptor 1,Descriptor Type 1,Descriptor 2,Descriptor Type 2,Descriptor 3,Descriptor Type 3,Recovery Date,HPU Method,HPU Number,Horizontal Coordinate 1,Horizontal Coordinate 2,Horizontal Measurement Unit,Horizontal Reference Point,Feature Number,Feature Type,VPU Method,VPU Number,VPU Start,VPU End,Vertical Measurement unit,Vertical Reference Point,Concat,Description 1,Description Type 1,Description Date 1,Description Author 1,Description 2,Description Type 2,Description Date 2,Description Author 2,Description 3,Description Type 3,Description Date 3,Description Author 3,Mgmt Notes 1,Mgmt Note Type 1,Mgmt Note Author 1,Mgmt Note Date 1,Mgmt Notes 2,Mgmt Note Type 2,Mgmt Note Author 2,Mgmt Note Date 2,Mgmt Notes 3,Mgmt Note Type 3,Mgmt Note Author 3,Mgmt Note Date 3,Multimedia Title,Multimedia Internal Record Number,Permanent Location,Insertion Date,Inserted By
11212278,317.316.12,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212279,317.317.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212280,317.317.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213050,317.318.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,0 S / 70 E outside wall,S0,E70,,,,,,,0,2.5,feet,surface,,clear glass bottle body or base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213051,317.319.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,shoulder sherd,Local,,,,,,S10,E60,,,,,,fill,,,,,,clear glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212281,317.320.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213052,317.321.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,,,aqua glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212282,317.321.2,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212283,317.321.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212284,317.321.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212285,317.322.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212286,317.322.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212287,317.322.5,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212288,317.322.6,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213053,317.323.7,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,aqua tint glass bottle base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213054,317.323.8,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,aqua tint glass bottle base fragment- and body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213055,317.323.9,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,aqua tint glass bottle base fragment- body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213056,317.323.10,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,aqua tint glass bottle base fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213057,317.323.11,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,shoulder sherd,Local,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,aqua tint glass bottle base fragment- shoulder,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213058,317.323.12,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,"aqua tint glass bottle base fragment- body, with seam",Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213059,317.323.13,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213060,317.323.14,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle shoulder fragment -body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213061,317.323.15,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle shoulder fragment -body and shoulder with seam,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213062,317.323.16,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle shoulder fragment - aqua tint- body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213063,317.323.17,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,"clear glass bottle shoulder fragment -clear, body",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213064,317.323.18,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body and base fragment. Bottle was 6-8 sided,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213065,317.323.19,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212289,317.323.21,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212290,317.323.22,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body frag. with seam,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212291,317.323.23,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle shoulder frag with seam,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212292,317.323.24,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212293,317.323.25,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213066,317.323.26,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment -thin glass,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213067,317.323.27,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213068,317.323.28,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213069,317.323.30,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment -not thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213070,317.323.31,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213071,317.323.32,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin- body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213072,317.323.33,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,"clear glass bottle and base fragment- thin- rim- wide mouth, flush with body",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213073,317.323.34,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin- body,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213074,317.323.35,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213075,317.323.36,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213076,317.323.38,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213077,317.323.39,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment - not thin,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213078,317.323.40,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin- possibly base,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213079,317.323.42,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213080,317.323.43,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213081,317.323.44,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin- body,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213082,317.323.45,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle and base fragment- thin- not thin,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213083,317.323.46,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213084,317.323.47,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212294,317.323.49,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212295,317.323.50,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212296,317.323.51,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212297,317.323.52,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212298,317.323.53,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212299,317.323.54,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212300,317.323.55,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212301,317.323.56,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill above boards,5.5,8,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213085,317.324.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,aqua tint glass bottle body fragment with seam,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213086,317.324.8,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,aqua tint glass bottle body fragment with seam- with raised letters [[sketch]],Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213087,317.324.9,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,green tint glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213088,317.324.10,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle fragment- possibly lip,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213089,317.324.11,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle fragment- possibly shoulder,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213090,317.324.12,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,"clear glass bottle fragment- possibly shoulder- rim and body, Possibly from a dish. Rim is short and curves in. Diagram: [[sketch]]",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213091,317.324.13,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213092,317.324.14,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213093,317.324.15,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213094,317.324.16,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill above floor boards,5.5,8,feet,,,clear glass bottle body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
